0 -2.195500E+02 1.450000E+00 0.000000E+00 3.424250E-31 3.424250E-31 3.424250E-31 3.424250E-31 5.448633E-08 3.424250E-31 3.424250E-31
1 -2.195069E+02 4.305400E-02 3.367863E+01 4.250468E-13 4.285449E-13 4.218531E-13 4.048998E-13 5.749557E-08 2.744534E-13 1.688777E-13
2 -2.194487E+02 5.820287E-02 2.491286E+01 5.219320E-12 5.262275E-12 5.180103E-12 4.971927E-12 6.162085E-08 3.370123E-12 2.073717E-12
3 -2.193898E+02 5.895497E-02 2.459504E+01 1.943108E-11 1.959099E-11 1.928508E-11 1.851005E-11 6.586546E-08 1.254668E-11 7.720270E-12
4 -2.193297E+02 6.006175E-02 2.414182E+01 4.834585E-11 4.874374E-11 4.798260E-11 4.605429E-11 7.025686E-08 3.121699E-11 1.920856E-11
5 -2.192683E+02 6.141824E-02 2.360862E+01 9.791681E-11 9.872267E-11 9.718110E-11 9.327561E-11 7.481624E-08 6.322504E-11 3.890388E-11
6 -2.192053E+02 6.303161E-02 2.300433E+01 1.749989E-10 1.764391E-10 1.736840E-10 1.667040E-10 7.956650E-08 1.129970E-10 6.952978E-11
7 -2.191404E+02 6.491151E-02 2.233810E+01 2.876149E-10 2.899820E-10 2.854539E-10 2.739821E-10 8.453252E-08 1.857134E-10 1.142739E-10
8 -2.190733E+02 6.707092E-02 2.161891E+01 4.452699E-10 4.489345E-10 4.419243E-10 4.241644E-10 8.974147E-08 2.875115E-10 1.769127E-10
9 -2.190038E+02 6.952612E-02 2.085547E+01 6.593267E-10 6.647530E-10 6.543728E-10 6.280750E-10 9.522325E-08 4.257283E-10 2.619608E-10
10 -2.189315E+02 7.229681E-02 2.005621E+01 9.434624E-10 9.512271E-10 9.363735E-10 8.987428E-10 1.010109E-07 6.091952E-10 3.748524E-10
11 -2.188506E+02 8.085372E-02 1.793362E+01 1.343986E-09 1.355047E-09 1.333888E-09 1.280282E-09 1.075877E-07 8.678141E-10 5.339868E-10
12 -2.187583E+02 9.233840E-02 1.570311E+01 1.918780E-09 1.934571E-09 1.904362E-09 1.827830E-09 1.152300E-07 1.238959E-09 7.623611E-10
13 -2.186503E+02 1.080253E-01 1.342278E+01 2.763523E-09 2.786267E-09 2.742758E-09 2.632533E-09 1.243426E-07 1.784411E-09 1.097991E-09
14 -2.185195E+02 1.307257E-01 1.109193E+01 4.051774E-09 4.085121E-09 4.021331E-09 3.859723E-09 1.356055E-07 2.616237E-09 1.609833E-09
15 -2.183529E+02 1.666540E-01 8.700659E+00 6.139086E-09 6.189611E-09 6.092959E-09 5.848097E-09 1.503074E-07 3.964018E-09 2.439155E-09
16 -2.181196E+02 2.332589E-01 6.216269E+00 9.921239E-09 1.000289E-08 9.846694E-09 9.450978E-09 1.714423E-07 6.406160E-09 3.941863E-09
17 -2.177100E+02 4.095887E-01 3.540137E+00 1.891287E-08 1.906852E-08 1.877076E-08 1.801641E-08 2.096582E-07 1.221207E-08 7.514379E-09
18 -2.167461E+02 9.639761E-01 1.504187E+00 4.922686E-08 4.963199E-08 4.885698E-08 4.689353E-08 2.999037E-07 3.178586E-08 1.955860E-08
19 -2.152961E+02 1.450000E+00 0.000000E+00 1.046248E-07 1.054859E-07 1.038387E-07 9.966569E-08 4.179161E-07 6.755643E-08 4.156909E-08
20 -2.151771E+02 1.189842E-01 1.218650E+01 1.092404E-07 1.101395E-07 1.084196E-07 1.040625E-07 4.262619E-07 7.053673E-08 4.340294E-08
21 -2.150690E+02 1.081020E-01 1.341326E+01 1.134719E-07 1.144058E-07 1.126193E-07 1.080934E-07 4.336817E-07 7.326899E-08 4.508416E-08
22 -2.149717E+02 9.729878E-02 1.490255E+01 1.173840E-07 1.183501E-07 1.165020E-07 1.118201E-07 4.402902E-07 7.579504E-08 4.663850E-08
23 -2.148800E+02 9.168337E-02 1.581530E+01 1.212217E-07 1.222194E-07 1.203109E-07 1.154759E-07 4.465099E-07 7.827304E-08 4.816328E-08
24 -2.147891E+02 9.086890E-02 1.595705E+01 1.252279E-07 1.262586E-07 1.242870E-07 1.192922E-07 4.527173E-07 8.085988E-08 4.975502E-08
25 -2.146984E+02 9.070713E-02 1.598551E+01 1.294839E-07 1.305496E-07 1.285110E-07 1.233464E-07 4.590046E-07 8.360796E-08 5.144598E-08
26 -2.146073E+02 9.114479E-02 1.590875E+01 1.340739E-07 1.351773E-07 1.330665E-07 1.277189E-07 4.654614E-07 8.657172E-08 5.326965E-08
27 -2.145151E+02 9.212861E-02 1.573887E+01 1.390881E-07 1.402328E-07 1.380430E-07 1.324954E-07 4.721779E-07 8.980941E-08 5.526188E-08
28 -2.144215E+02 9.362488E-02 1.548734E+01 1.446263E-07 1.458166E-07 1.435396E-07 1.377711E-07 4.792484E-07 9.338542E-08 5.746229E-08
29 -2.143259E+02 9.561451E-02 1.516506E+01 1.508013E-07 1.520424E-07 1.496683E-07 1.436534E-07 4.867754E-07 9.737266E-08 5.991573E-08
30 -2.142278E+02 9.808993E-02 1.478235E+01 1.577432E-07 1.590414E-07 1.565580E-07 1.502662E-07 4.948729E-07 1.018550E-07 6.267383E-08
31 -2.141268E+02 1.010531E-01 1.434890E+01 1.656033E-07 1.669662E-07 1.643590E-07 1.577538E-07 5.036703E-07 1.069303E-07 6.579676E-08
32 -2.140222E+02 1.045140E-01 1.387374E+01 1.745596E-07 1.759962E-07 1.732480E-07 1.662856E-07 5.133171E-07 1.127134E-07 6.935525E-08
