"Province/State","Country/Region","Lat","Long","2020/03/02 00:00:00+00","2020/03/03 00:00:00+00","2020/03/04 00:00:00+00","2020/03/05 00:00:00+00","2020/03/06 00:00:00+00","2020/03/07 00:00:00+00","2020/03/08 00:00:00+00","2020/03/09 00:00:00+00","2020/03/10 00:00:00+00","2020/03/11 00:00:00+00","2020/03/12 00:00:00+00","2020/03/13 00:00:00+00","2020/03/14 00:00:00+00","2020/03/15 00:00:00+00","2020/03/16 00:00:00+00","2020/03/17 00:00:00+00","2020/03/18 00:00:00+00","2020/03/19 00:00:00+00","2020/03/20 00:00:00+00","2020/03/21 00:00:00+00","2020/03/22 00:00:00+00","2020/03/23 00:00:00+00","2020/03/24 00:00:00+00","2020/03/25 00:00:00+00","2020/03/26 00:00:00+00","2020/03/27 00:00:00+00","2020/03/28 00:00:00+00","2020/03/29 00:00:00+00","2020/03/30 00:00:00+00","2020/03/31 00:00:00+00","2020/04/01 00:00:00+00","2020/04/02 00:00:00+00","2020/04/03 00:00:00+00","2020/04/04 00:00:00+00","2020/04/05 00:00:00+00","2020/04/06 00:00:00+00","2020/04/07 00:00:00+00","2020/04/08 00:00:00+00","2020/04/09 00:00:00+00","2020/04/10 00:00:00+00","2020/04/11 00:00:00+00","2020/04/12 00:00:00+00","2020/04/13 00:00:00+00","2020/04/14 00:00:00+00","2020/04/15 00:00:00+00","2020/04/16 00:00:00+00","2020/04/17 00:00:00+00","2020/04/18 00:00:00+00","2020/04/19 00:00:00+00","2020/04/20 00:00:00+00","2020/04/21 00:00:00+00","2020/04/22 00:00:00+00","2020/04/23 00:00:00+00","2020/04/24 00:00:00+00","2020/04/25 00:00:00+00","2020/04/26 00:00:00+00","2020/04/27 00:00:00+00","2020/04/28 00:00:00+00","2020/04/29 00:00:00+00","2020/04/30 00:00:00+00","2020/05/01 00:00:00+00","2020/05/02 00:00:00+00","2020/05/03 00:00:00+00","2020/05/04 00:00:00+00","2020/05/05 00:00:00+00","2020/05/06 00:00:00+00","2020/05/07 00:00:00+00","2020/05/08 00:00:00+00","2020/05/09 00:00:00+00","2020/05/10 00:00:00+00","2020/05/11 00:00:00+00","2020/05/12 00:00:00+00","2020/05/13 00:00:00+00","2020/05/14 00:00:00+00","2020/05/15 00:00:00+00","2020/05/16 00:00:00+00","2020/05/17 00:00:00+00","2020/05/18 00:00:00+00","2020/05/19 00:00:00+00","2020/05/20 00:00:00+00","2020/05/21 00:00:00+00","2020/05/22 00:00:00+00","2020/05/23 00:00:00+00","2020/05/24 00:00:00+00","2020/05/25 00:00:00+00","2020/05/26 00:00:00+00","2020/05/27 00:00:00+00","2020/05/28 00:00:00+00","2020/05/29 00:00:00+00","2020/05/30 00:00:00+00","2020/05/31 00:00:00+00","2020/06/01 00:00:00+00","2020/06/02 00:00:00+00","2020/06/03 00:00:00+00","2020/06/04 00:00:00+00","2020/06/05 00:00:00+00","2020/06/06 00:00:00+00","2020/06/07 00:00:00+00","2020/06/08 00:00:00+00","2020/06/09 00:00:00+00","2020/06/10 00:00:00+00","2020/06/11 00:00:00+00","2020/06/12 00:00:00+00","2020/06/13 00:00:00+00","2020/06/14 00:00:00+00","2020/06/15 00:00:00+00","2020/06/16 00:00:00+00","2020/06/17 00:00:00+00","2020/06/18 00:00:00+00","2020/06/19 00:00:00+00","2020/06/20 00:00:00+00","2020/06/21 00:00:00+00","2020/06/22 00:00:00+00","2020/06/23 00:00:00+00","2020/06/24 00:00:00+00","2020/06/25 00:00:00+00","2020/06/26 00:00:00+00","2020/06/27 00:00:00+00","2020/06/28 00:00:00+00","2020/06/29 00:00:00+00","2020/06/30 00:00:00+00","2020/07/01 00:00:00+00","2020/07/02 00:00:00+00","2020/07/03 00:00:00+00","2020/07/04 00:00:00+00","2020/07/05 00:00:00+00","2020/07/06 00:00:00+00","2020/07/07 00:00:00+00","2020/07/08 00:00:00+00","2020/07/09 00:00:00+00","2020/07/10 00:00:00+00","2020/07/11 00:00:00+00","2020/07/12 00:00:00+00","2020/07/13 00:00:00+00","2020/07/14 00:00:00+00","2020/07/15 00:00:00+00","2020/07/16 00:00:00+00","2020/07/17 00:00:00+00","2020/07/18 00:00:00+00","2020/07/19 00:00:00+00","2020/07/20 00:00:00+00","2020/07/21 00:00:00+00","2020/07/22 00:00:00+00","2020/07/23 00:00:00+00","2020/07/24 00:00:00+00","2020/07/25 00:00:00+00","2020/07/26 00:00:00+00","2020/07/27 00:00:00+00","2020/07/28 00:00:00+00","2020/07/29 00:00:00+00","2020/07/30 00:00:00+00","2020/07/31 00:00:00+00","2020/08/01 00:00:00+00","2020/08/02 00:00:00+00","2020/08/03 00:00:00+00","2020/08/04 00:00:00+00","2020/08/05 00:00:00+00","2020/08/06 00:00:00+00","2020/08/07 00:00:00+00","2020/08/08 00:00:00+00","2020/08/09 00:00:00+00","2020/08/10 00:00:00+00","2020/08/11 00:00:00+00","2020/08/12 00:00:00+00","2020/08/13 00:00:00+00","2020/08/14 00:00:00+00","2020/08/15 00:00:00+00","2020/08/16 00:00:00+00","2020/08/17 00:00:00+00","2020/08/18 00:00:00+00","2020/08/19 00:00:00+00","2020/08/20 00:00:00+00","2020/08/21 00:00:00+00","2020/08/22 00:00:00+00","2020/08/23 00:00:00+00","2020/08/24 00:00:00+00","2020/08/25 00:00:00+00","2020/08/26 00:00:00+00","2020/08/27 00:00:00+00","2020/08/28 00:00:00+00","2020/08/29 00:00:00+00","2020/08/30 00:00:00+00","2020/08/31 00:00:00+00","2020/09/01 00:00:00+00","2020/09/02 00:00:00+00","2020/09/03 00:00:00+00","2020/09/04 00:00:00+00","2020/09/05 00:00:00+00","2020/09/06 00:00:00+00","2020/09/07 00:00:00+00","2020/09/08 00:00:00+00","2020/09/09 00:00:00+00","2020/09/10 00:00:00+00","2020/09/11 00:00:00+00","2020/09/12 00:00:00+00","2020/09/13 00:00:00+00","2020/09/14 00:00:00+00","2020/09/15 00:00:00+00","2020/09/16 00:00:00+00","2020/09/17 00:00:00+00","2020/09/18 00:00:00+00","2020/09/19 00:00:00+00","2020/09/20 00:00:00+00","2020/09/21 00:00:00+00","2020/09/22 00:00:00+00","2020/09/23 00:00:00+00","2020/09/24 00:00:00+00","2020/09/25 00:00:00+00","2020/09/26 00:00:00+00","2020/09/27 00:00:00+00","2020/09/28 00:00:00+00","2020/09/29 00:00:00+00","2020/09/30 00:00:00+00","2020/10/01 00:00:00+00","2020/10/02 00:00:00+00","2020/10/03 00:00:00+00","2020/10/04 00:00:00+00"
"","Indonesia","3,393,911","67,709,953","0","0","0","0","0","0","0","0","2","2","2","2","8","8","8","9","11","15","17","20","29","30","30","31","35","46","59","64","75","81","103","112","134","150","164","192","204","222","252","282","286","359","380","426","446","548","607","631","686","747","842","913","960","1002","1042","1107","1151","1254","1391","1522","1591","1665","1876","1954","2197","2317","2381","2494","2607","2698","2881","3063","3287","3518","3803","3911","4129","4324","4467","4575","4838","5057","5249","5402","5642","5877","6057","6240","6492","7015","7308","7637","7935","8406","8892","9443","9907","10498","10904","11414","12129","12636","13213","13776","14531","15123","15703","16243","16798","17349","17883","18404","18735","19241","19658","20449","21333","21909","22936","23800","24806","25595","26667","27568","28219","29105","29919","30785","31585","32651","33529","34719","35638","36689","37636","39050","40345","41834","43268","45401","46977","48466","50255","52164","53945","55354","56655","58173","60539","62138","64292","65907","67919","68975","70237","72050","73889","75645","77557","79306","80952","82236","83710","85798","87558","89618","91321","93103","94458","96306","98657","100674","102991","105198","107500","111060","112867","115409","118575","120900","122802","124185","125959","128057","129971","132055","134181","136401","138575","140652","142958","145200","147510","150217","152458","155010","158405","161065","164101","166686","170774","174350","177327","180797","184298","187958","191853","196196","199403","203014","206870","210437","214947","218487","221340","225052","228453"
